engine,requestedBodies,tMs,bodies,awakeBodies,renderFps,simFps,simCapacityFps,physicsStepMs,physicsCapacityFps,renderSyncMs,syncMs,renderMs,snapshotCopyMs,snapshotBytes,threadsEnabled,stepCount
"box3d",1024,1523,1029,0,119.99999999999999,62.55987175342929,27118.653492217145,0.03687498718500137,27118.653492217145,0.21500003337860107,0.034999966621398926,0.19999992847442627,0.04499995708465576,57624,true,107
"box3d",1024,1776,1029,0,120.32326851244179,62.65786846758276,36158.192480035475,0.027656249701976776,36158.192480035475,0.09000003337860107,0.034999966621398926,0.2099999189376831,0.014999985694885254,57624,true,139
"box3d",1024,2029,1029,0,119.99120065367708,62.65786846758276,36158.192480035475,0.027656249701976776,36158.192480035475,0.09000003337860107,0.034999966621398926,0.25,0.014999985694885254,57624,true,139
"box3d",1024,2283,1029,0,119.07597047967667,62.270741509469744,36363.626708671676,0.027500007301568985,36363.626708671676,0.0700000524520874,0.0549999475479126,0.26499998569488525,0.02499997615814209,57624,true,170
"box3d",1024,2535,1029,0,120.02960731305787,62.270741509469744,36363.626708671676,0.027500007301568985,36363.626708671676,0.0700000524520874,0.0549999475479126,0.20000004768371582,0.02499997615814209,57624,true,170
"box3d",4096,254,4101,4096,119.99600013714331,63.716461742208935,374.50991843122677,2.6701562516391277,374.50991843122677,0.12999999523162842,0.11000001430511475,0.32499992847442627,0.06500005722045898,229656,true,48
"box3d",4096,506,4101,0,119.5433444227849,63.716461742208935,374.50991843122677,2.6701562516391277,374.50991843122677,0.06500005722045898,0.11499989032745361,0.2200000286102295,0.014999985694885254,229656,true,59
"box3d",4096,759,4101,0,120.08566109957326,63.716461742208935,374.50991843122677,2.6701562516391277,374.50991843122677,0.06500005722045898,0.11499989032745361,0.2549999952316284,0.014999985694885254,229656,true,59
"box3d",4096,1012,4101,0,119.64028155422096,62.66277635790079,483.0553283724861,2.0701562352478504,483.0553283724861,0.33500003814697266,0.11000001430511475,0.18499994277954102,0.019999980926513672,229656,true,90
"box3d",4096,1264,4101,0,119.91446102314022,62.66277635790079,483.0553283724861,2.0701562352478504,483.0553283724861,0.33500003814697266,0.11000001430511475,0.20500004291534424,0.019999980926513672,229656,true,90
"box3d",4096,1517,4101,0,119.7302079413348,62.350213352319166,33684.19615516325,0.029687512665987015,33684.19615516325,0.2749999761581421,0.11500000953674316,0.20500004291534424,0.0700000524520874,229656,true,122
